20141106181419,MERCXORD,U1106181419LaZkj,9996,,,,20140930,20140930043602,,,,,,,,,,,,,,,,86811001,,127.0.0.1,27
20141106182837,MERCXORD,U1106182837cR1IW,9996,,,,20140930,20140930043602,,,,,,,,,,,,,,,,86811001,,127.0.0.1,30
20141106182956,MERCXORD,U11061829562ciEQ,9996,,,,20140930,20140930043602,,,,,,,,,,,,,,,,86811001,,127.0.0.1,17
20141106183024,MERCXORD,U1106183024a5Vk2,9996,,,,20140930,20140930043602,,,,,,,,,,,,,,,,86811001,,127.0.0.1,20
20141106183027,MERCXORD,U1106183027hiV2s,9996,,,,20140930,20140930043602,,,,,,,,,,,,,,,,86811001,,127.0.0.1,3
20141106183041,MERCXORD,U1106183041WBIgq,9996,,,,20140930,20140930043602,,,,,,,,,,,,,,,,86811001,,127.0.0.1,36
20141106183136,MERCXORD,U1106183136qIEcO,9996,,,,20140930,20140930043602,,,,,,,,,,,,,,,,86811001,,127.0.0.1,29
20141106183237,MERCXORD,U1106183237Ck0lN,9996,,,,20140930,20140930043602,,,,,,,,,,,,,,,,86811001,,127.0.0.1,2
